web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url,
"1556400703-836","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@MarkFishkin","Mark Fishkin","Hey @USRepRodney: you’re getting ready to retire. You won’t need that sweet NRA $ anymore. 

Why don’t you do what’s right and stand up for common sense gun control before you go? 

It’s the right thing to do.","","10","45","1518645190000","1:53 PM - 14 Feb 2018","/MarkFishkin/status/963893905686192128","null"
"1556400703-789","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@piersmorgan","Piers Morgan","Here’s an idea, US media: devote 1/10th of the frantic relentless energy you expand on whacking Trump to demanding gun control. 
Your supine ‘oh no, not again!’ attitude to this issue is pathetic.","328","302","1.6K","1518646200000","2:10 PM - 14 Feb 2018","/piersmorgan/status/963898145523474432","null"
"1556400703-773","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Deadpoolio2019","Deadpoolio 2019","Y'all know I'm a fan of guns & I love kids. But GUNS AND KIDS?! FUCK YOU!! This shit should've ended with #SandyHook, but NO. The GOP, NRA & lobbyists have riddled existing gun control laws with MASSIVE loopholes & HERE WE ARE AGAIN, #MourningDeadKids. https://twitter.com/i/moments/963863619271254016 …","10","75","105","1518646566000","2:16 PM - 14 Feb 2018","/Deadpoolio2019/status/963899677610467330","null"
"1556400703-529","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@BarrettAll","Jeff Barrett","It's possible to address #guncontrol, address mental health and send prayers all at once. The right time to address violent shootings is always.","3","12","45","1518651806000","3:43 PM - 14 Feb 2018","/BarrettAll/status/963921656946229249","null"
"1556400703-890","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@FreddieCampion","Freddie Campion","If only there was something you, the only person powerful enough to enact sweeping gun control, could have done to prevent it. https://twitter.com/realDonaldTrump/status/963878055969198080 …","9","72","278","1518643696000","1:28 PM - 14 Feb 2018","/FreddieCampion/status/963887640939343872","null"
"1556400703-759","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@xNYxKnux","Jonathan Randall","There's blood in the hallways, and dead bodies on the floor of Stoneman Douglas High School in Parkland, Florida. You're a piece of garbage if you're NOT pushing for gun control while parents are waiting to find out if their children will come home alive tonight.","15","231","1.6K","1518646772000","2:19 PM - 14 Feb 2018","/xNYxKnux/status/963900542387982336","null"
"1556400703-849","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Claudio_GSN","Andrew Claudio","Unfortunately, Sandy Hook told me all I need to know about any gun control debate in the country. If first graders can be killed and still nothing changed, nothing ever will.","3","19","31","1518644807000","1:46 PM - 14 Feb 2018","/Claudio_GSN/status/963892300064739328","null"
"1556400703-594","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Harryslaststand","Voyage Around My Dad, Harry Leslie Smith","Donald Trump if you are President who doesn't believe in gun control; you are complicit in the murder of innocents. #Florida","40","514","1.9K","1518650658000","3:24 PM - 14 Feb 2018","/Harryslaststand/status/963916843152011266","null"
"1556400703-842","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@mark_melbin","Mark","The retweet from the @NRA has strangely disappeared. Here is the original retweet.
#GunControl #Florida #parklandshooting #Parkland #stonemanshootingpic.twitter.com/W0oybTO3DC","8","61","39","1518645044000","1:50 PM - 14 Feb 2018","/mark_melbin/status/963893295536459777","null"
"1556400703-791","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@alexaiono","Alex Aiono","WE NEED GUN CONTROL","137","1.4K","6.6K","1518646187000","2:09 PM - 14 Feb 2018","/alexaiono/status/963898090024443904","null"
"1556400703-484","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@DigitalLeft","Digital Left","Remains pathetically relevant. 

It’s past time to talk about gun control and the *real* solutions to these mass killings, assaults, and acts of terrorism. Not just thoughts and prayers and “much guns.” https://twitter.com/theonion/status/963923505174728704 …","","9","10","1518652589000","3:56 PM - 14 Feb 2018","/DigitalLeft/status/963924941694369793","null"
"1556400703-453","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@axesteeI","john","it blows my mind that there aren’t stricter gun control laws in this shit hole country","1","3","13","1518652764000","3:59 PM - 14 Feb 2018","/axesteeI/status/963925676775657473","null"
"1556400703-433","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Pkakooza","Prossy","Another day, another shooting in an American school. So sad.
18 school shootings in 2018 & February is not even over.
If you still think #guncontrol is not needed, u need to have a look in the mirror & have a serious chat with yourself. Do better. Be better.
#NicolasCruz #Florida","19","95","325","1518652476000","3:54 PM - 14 Feb 2018","/Pkakooza/status/963924469331955714","null"
"1556400703-523","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@Mediaite","Mediaite","Marco Rubio: Now Not The Time to Talk Gun Control Because 'People Don't Know How This Happened' http://bit.ly/2EqCnOh  (VIDEO)pic.twitter.com/qofFbZPf6t","164","54","66","1518651899000","3:44 PM - 14 Feb 2018","/Mediaite/status/963922045871501312","null"
"1556400703-934","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@MorganMassaker","Morgan Massaker","It's not a Gun Control Problem.
It's a Mental Health Problem.
Stop ignoring Mental Health.
Stop ignoring the Truth. 
The Democrats are wrong.
The Repbulicans are wrong.","47","14","180","1518642443000","1:07 PM - 14 Feb 2018","/MorganMassaker/status/963882385967284224","null"
"1556400703-524","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@toddsampsonOz","todd sampson","This is the 19th school shooting in America in the LAST YEAR. Clearly there is no issue with gun control- perhaps the real issue is the government can’t count. absurdly sad #FloridaShootingpic.twitter.com/KrL1gBlIS4","9","16","79","1518651890000","3:44 PM - 14 Feb 2018","/toddsampsonOz/status/963922007975903233","null"
"1556400703-800","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@BlueSteelDC","BlueSteelDC","Dear Fellow Black people.  We will solve gun control. 

If we all purchase and start registering guns - I am damn sure they will suddenly remember the restrictions on the second amendment.

Pass it on to our Latino, Muslim and Asian neighbors.","9","27","66","1518645992000","2:06 PM - 14 Feb 2018","/BlueSteelDC/status/963897271191588865","null"
"1556400703-766","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@SamMurp97801320","Sam Murphy","I don’t need thoughts and prayers. We need gun-control.","22","23","504","1518646691000","2:18 PM - 14 Feb 2018","/SamMurp97801320/status/963900202867294208","null"
"1556400703-521","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@iamthatroby","roby saw baywatch x52","When there was ONE mass shooting in Australia (which resulted in the deaths of 35 innocent people), our government acted as quick as possible to control gun laws. 

Since that shooting, there has only been TWO other mass shootings. One in 2002 and another 2014.

Take notes.","4","70","173","1518651916000","3:45 PM - 14 Feb 2018","/iamthatroby/status/963922117241708544","null"
"1556400703-737","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@LeisenStephanie","Stephanie","If your so pro life stop backing the NRA and help with gun control","9","4","69","1518647338000","2:28 PM - 14 Feb 2018","/LeisenStephanie/status/963902916137496576","null"
"1556400703-926","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@JosephScrimshaw","Joseph Scrimshaw","We need to elect people who are willing to at least have a conversation about gun control. I hope we can remember this pain, this desire to do something, when it's time to vote. https://iwillvote.com/","","25","87","1518642724000","1:12 PM - 14 Feb 2018","/JosephScrimshaw/status/963883565480996864","null"
"1556400703-677","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@HonestToddler","Bunmi Laditan","I’m really trying to understand the fear of gun control. Is it that once people aren’t armed they can’t defend themselves from a tyrannical government? Home intruders? War? Someone explain this.","40","36","321","1518648753000","2:52 PM - 14 Feb 2018","/HonestToddler/status/963908852637986816","null"
"1556400703-713","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@harikondabolu","Hari Kondabolu","If Congresspeople had kids in public schools & not fancy private schools, maybe shootings like the one in Florida would actually worry them. #guncontrol","22","193","830","1518647968000","2:39 PM - 14 Feb 2018","/harikondabolu/status/963905558976790528","null"
"1556400703-533","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@capriotti97","Suzanne Capriotti","Weneed gun control not #thoughtsandprayers","8","18","125","1518651760000","3:42 PM - 14 Feb 2018","/capriotti97/status/963921465899933698","null"
"1556400703-913","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@victoriafitz14","victoria","Tighter gun control doesn't mean take away all the guns from law abiding citizens.  Tighter gun control could lead to LESS mass shootings and less casualties from gun violence.  Less is better than not trying anything.","4","7","93","1518643064000","1:17 PM - 14 Feb 2018","/victoriafitz14/status/963884988704976897","null"
"1556400703-506","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@CeeLeeMusic","PassMeAPickle","This is why even though Parkland Florida is the 19th school shooting of the year, and FL gun laws are so lax Nicolas Cruz was able to get a gun with no background check, THISIS WHY NOTHING WILL CHANGE. 

#GunControl
#GunControlNow
#Columbinepic.twitter.com/Lx4R5kPPTG","7","23","30","1518652240000","3:50 PM - 14 Feb 2018","/CeeLeeMusic/status/963923479010607104","null"
"1556400703-837","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@al3xw1nd","Alex Wind","Make stricter gun control laws then https://twitter.com/realdonaldtrump/status/963878055969198080 …","24","271","1.0K","1518645183000","1:53 PM - 14 Feb 2018","/al3xw1nd/status/963893878905548800","null"
"1556400703-489","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@acastaneda3705","Resists Trump  💥 💙 🌊","@Funder @TheDemCoalition  We cannot stop talking about the elections occurring in 2018 We need to keep that going. But we still must press the GOP to act against gun control. We need to decrease the lock that the NRA has on the GOP","1","9","6","1518652539000","3:55 PM - 14 Feb 2018","/acastaneda3705/status/963924732092518400","null"
"1556400703-1022","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@ericgarland","Eric Garland","Focus. Stop falling for red meat around guns, birth control, racism, and the other dogwhistles. 

All of their ""emergencies"" in these areas are MANUFACTURED.","2","88","287","1518580501000","7:55 PM - 13 Feb 2018","/ericgarland/status/963622583513042944","null"
"1556400703-705","https://twitter.com/search?l=&q=gun%20control%20since%3A2018-02-14%20until%3A2018-02-15&src=typd&lang=en","@JMunozActor","Javier Muñoz","Why should our youth grow up being with THIS being normal? This is NOT NORMAL! This should NEVER BE NORMAL! To every single human being opposed to stricter gun control laws what will it take? Your child being shot? Your loved one being shot? Gun Law Reform NOW https://twitter.com/wsvn/status/963868152298983424 …","20","243","733","1518648123000","2:42 PM - 14 Feb 2018","/JMunozActor/status/963906208234172416","null"
